Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1912.02,6010533,99.61,50846,2757.33
astar,true,1763.22,6016563,99.71,50846,2834.55
bfs,true,1270.39,6010536,99.61,50846,2642.41
dfs,true,495.47,2738933,45.39,50846,1755.91
wallFollower,true,776.34,6641284,110.06,50846,2426.98
dijkstra,false,3367.75,6605391,99.96,8217,3224.88
astar,false,1915.60,6726099,101.79,8218,3500.00
bfs,false,1259.90,6605392,99.96,8217,2933.54
dfs,false,472.27,2345090,35.49,46018,1673.62
wallFollower,false,1150.11,7055698,106.78,1913451,2712.78
