Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,907.77,3038172,99.28,34049,1434.43
astar,true,839.57,3043225,99.44,34049,1429.48
bfs,true,637.23,3038172,99.28,34049,1089.77
dfs,true,280.30,1675316,54.74,34049,1103.20
wallFollower,true,326.11,2803092,91.59,34049,1291.85
dijkstra,false,1414.00,3349919,99.96,5887,1573.34
astar,false,830.99,3411086,101.79,5889,1709.47
bfs,false,566.12,3349918,99.96,5887,1219.00
dfs,false,105.72,534560,15.95,30191,609.08
wallFollower,false,526.17,3625981,108.20,969738,1058.02
