Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1449.92,4628720,99.52,43229,1623.49
astar,true,1338.25,4634787,99.65,43229,1476.48
bfs,true,989.01,4628721,99.52,43229,1404.42
dfs,true,409.61,2468745,53.08,43229,977.55
wallFollower,true,509.00,4407594,94.76,43229,1763.31
dijkstra,false,2396.93,5091486,99.96,7239,1494.60
astar,false,1359.04,5184324,101.79,7239,1944.84
bfs,false,882.67,5091485,99.96,7239,1635.82
dfs,false,313.64,1585818,31.14,38044,1107.00
wallFollower,false,833.58,5385852,105.74,1485064,2002.11
