Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1114.95,3563107,99.66,37265,1332.72
astar,true,1050.86,3566205,99.75,37265,1238.41
bfs,true,778.21,3563106,99.66,37265,1290.32
dfs,true,251.65,1427449,39.93,37265,1052.76
wallFollower,true,506.16,4332544,121.19,37265,1339.81
dijkstra,false,1704.62,3913539,99.96,6349,1609.12
astar,false,980.64,3984995,101.79,6350,1569.68
bfs,false,657.25,3913541,99.96,6349,1492.24
dfs,false,238.36,1219072,31.13,35566,920.94
wallFollower,false,616.81,4132950,105.57,1132243,1445.90
