Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,0.68,541,43.31,159,0.50
astar,true,0.72,700,56.08,159,0.25
bfs,true,0.79,538,43.11,159,0.52
dfs,true,0.64,720,57.65,159,0.40
wallFollower,true,0.92,1034,82.79,159,0.40
dijkstra,false,1.09,1085,85.40,193,0.15
astar,false,1.31,1156,90.99,193,0.12
bfs,false,1.04,1084,85.32,193,0.66
dfs,false,1.02,700,55.08,296,0.37
wallFollower,false,0.96,629,49.52,267,0.35
