Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2638.63,7946828,99.34,61323,3018.51
astar,true,2390.34,7958268,99.48,61323,2982.11
bfs,true,1734.20,7946837,99.34,61323,2065.34
dfs,true,626.61,3932349,49.15,61323,2692.45
wallFollower,true,929.74,8194372,102.43,61323,3323.70
dijkstra,false,4744.01,8757440,99.96,9505,2837.38
astar,false,2473.80,8917037,101.79,9505,3643.41
bfs,false,1534.57,8757441,99.96,9505,3289.04
dfs,false,236.41,1117152,12.75,50730,1295.59
wallFollower,false,1326.98,9285718,105.99,2544810,3649.99
