Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1556.03,5011929,99.50,44606,2075.32
astar,true,1415.00,5019781,99.66,44606,1995.93
bfs,true,1044.89,5011925,99.50,44606,1804.57
dfs,true,489.27,3094633,61.44,44606,1646.23
wallFollower,true,473.30,3929208,78.00,44606,1997.29
dijkstra,false,2622.39,5513834,99.96,7542,2192.11
astar,false,1480.30,5614601,101.79,7545,2424.31
bfs,false,954.27,5513834,99.96,7542,2516.63
dfs,false,351.30,1783741,32.34,38139,1324.95
wallFollower,false,859.24,5849798,106.05,1595132,2409.42
