Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,517.59,1798157,99.62,25367,670.74
astar,true,495.61,1798969,99.67,25367,645.67
bfs,true,377.57,1798158,99.62,25367,584.02
dfs,true,166.15,1047396,58.03,25367,774.73
wallFollower,true,175.61,1540357,85.34,25367,753.56
dijkstra,false,747.80,1975720,99.96,4537,901.28
astar,false,500.31,2011624,101.78,4537,843.40
bfs,false,328.60,1975719,99.96,4537,750.21
dfs,false,101.39,518652,26.24,24557,457.02
wallFollower,false,314.30,2139331,108.24,571331,816.36
