Algorithm,SinglePath,Time,VisitedNodes,VisitedPercentage,PathLength,MemoryUsed
dijkstra,true,25.2833,17213,86.07,981,1.98
astar,true,43.2199,15409,77.05,981,4.22
bfs,true,14.2827,17218,86.09,981,1.19
dfs,true,15.3306,11245,56.23,981,5.97
wallFollower,true,13.3306,17688,88.44,981,3.61
dijkstra,false,23.9569,19701,96.30,1095,4.68
astar,false,44.9704,18802,91.91,1095,8.31
bfs,false,16.2111,19699,96.29,1095,1.87
dfs,false,6.8566,3570,17.45,1625,2.40
wallFollower,false,15.7173,28570,139.65,1357,0.09
