Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,736.85,2455882,99.30,29932,836.17
astar,true,693.53,2459816,99.46,29932,797.56
bfs,true,526.83,2455884,99.30,29932,718.65
dfs,true,187.20,1109520,44.86,29932,813.06
wallFollower,true,316.20,2756472,111.46,29932,875.30
dijkstra,false,1133.09,2707021,99.96,5287,909.35
astar,false,727.32,2756238,101.78,5290,963.43
bfs,false,477.41,2707022,99.96,5287,1003.81
dfs,false,127.79,621070,22.93,27013,370.28
wallFollower,false,437.44,2861601,105.67,777544,919.56
