Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2379.25,7176953,99.40,56595,2904.54
astar,true,2229.17,7185411,99.52,56595,2778.10
bfs,true,1573.08,7176954,99.40,56595,2386.30
dfs,true,595.76,3584061,49.64,56595,2236.27
wallFollower,true,898.78,7328314,101.50,56595,2669.56
dijkstra,false,4176.17,7903659,99.96,9019,3245.56
astar,false,2202.41,8047553,101.78,9020,2893.64
bfs,false,1395.51,7903660,99.96,9019,2977.41
dfs,false,378.61,1778657,22.50,47078,1398.96
wallFollower,false,1266.31,8379939,105.99,2310208,3026.43
