Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2567.00,7876151,99.74,59421,3720.70
astar,true,2347.18,7880819,99.80,59421,3296.08
bfs,true,1695.70,7876152,99.74,59421,2715.07
dfs,true,648.21,3930421,49.78,59421,3195.51
wallFollower,true,975.62,7991247,101.20,59421,3362.63
dijkstra,false,4715.51,8644053,99.96,9429,4326.90
astar,false,2490.13,8801792,101.79,9431,3894.92
bfs,false,1599.72,8644054,99.96,9429,3251.96
dfs,false,510.84,2695280,31.17,49962,1920.77
wallFollower,false,1413.49,9220109,106.63,2515899,3097.04
