Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,309.49,1117029,99.29,19201,499.34
astar,true,301.32,1118889,99.46,19201,473.46
bfs,true,231.70,1117032,99.29,19201,370.48
dfs,true,102.16,618573,54.98,19201,449.95
wallFollower,true,120.25,1031994,91.73,19201,410.21
dijkstra,false,430.21,1231252,99.96,3583,592.64
astar,false,303.45,1253864,101.79,3587,543.95
bfs,false,212.39,1231252,99.96,3583,484.82
dfs,false,78.46,415850,33.76,16553,272.60
wallFollower,false,196.31,1327804,107.79,351609,450.31
