Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1034.38,3353359,99.21,35015,1904.61
astar,true,973.18,3362503,99.48,35015,1852.87
bfs,true,735.46,3353355,99.21,35015,1464.72
dfs,true,223.30,1228773,36.35,35015,1108.53
wallFollower,true,506.69,4337196,128.32,35015,1078.17
dijkstra,false,1595.01,3699784,99.96,6184,1697.99
astar,false,949.63,3767126,101.78,6184,1574.44
bfs,false,637.13,3699785,99.96,6184,1521.81
dfs,false,379.03,2044820,55.25,32240,1206.77
wallFollower,false,594.93,3884154,104.95,1076556,1416.75
