Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1720.13,5422985,99.60,48513,2411.30
astar,true,1590.60,5427686,99.68,48513,2339.51
bfs,true,1180.19,5422992,99.60,48513,2288.07
dfs,true,383.07,2222134,40.81,48513,1512.38
wallFollower,true,734.62,6494217,119.27,48513,2171.29
dijkstra,false,2902.06,5960585,99.96,7819,2633.89
astar,false,1598.18,6069621,101.79,7819,2579.65
bfs,false,1039.64,5960585,99.96,7819,2537.39
dfs,false,378.64,1992438,33.41,39338,1454.90
wallFollower,false,942.09,6328975,106.14,1736412,2420.79
