Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1362.79,4404092,99.59,43351,2187.56
astar,true,1262.22,4408386,99.68,43351,2228.07
bfs,true,940.03,4404092,99.59,43351,1800.44
dfs,true,414.69,2373009,53.66,43351,1403.69
wallFollower,true,473.33,4141957,93.66,43351,2055.68
dijkstra,false,2195.67,4840882,99.96,7069,2021.54
astar,false,1242.46,4929107,101.79,7071,1891.52
bfs,false,808.38,4840883,99.96,7069,1878.52
dfs,false,196.69,945793,19.53,36617,794.31
wallFollower,false,750.32,5189191,107.16,1406104,1876.08
