Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,171.99,647616,97.94,12473,241.05
astar,true,164.29,653616,98.85,12473,212.54
bfs,true,129.07,647619,97.94,12473,167.67
dfs,true,61.76,391833,59.26,12473,270.50
wallFollower,true,61.83,551090,83.34,12473,284.26
dijkstra,false,232.83,723570,99.96,2755,305.70
astar,false,171.32,736768,101.78,2755,322.82
bfs,false,120.53,723571,99.96,2755,288.52
dfs,false,43.48,219574,30.33,12494,134.53
wallFollower,false,110.95,771992,106.65,205039,302.12
