Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,850.08,2802773,99.46,32330,983.21
astar,true,790.82,2808055,99.65,32330,886.22
bfs,true,599.39,2802771,99.46,32330,1030.02
dfs,true,192.97,1112611,39.48,32330,753.84
wallFollower,true,374.49,3442951,122.18,32330,1045.79
dijkstra,false,1296.29,3084580,99.96,5679,1483.17
astar,false,767.88,3140534,101.78,5680,1436.03
bfs,false,532.78,3084581,99.96,5679,1051.43
dfs,false,215.56,1127293,36.53,27012,967.46
wallFollower,false,501.06,3262038,105.72,885815,1068.90
