Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1211.74,3899395,99.47,37169,1453.26
astar,true,1105.28,3903978,99.59,37169,1305.16
bfs,true,830.66,3899395,99.47,37169,1580.95
dfs,true,246.76,1463001,37.32,37169,999.82
wallFollower,true,542.27,4951147,126.30,37169,1460.23
dijkstra,false,1918.60,4290914,99.96,6669,1549.26
astar,false,1107.06,4369118,101.79,6671,1687.00
bfs,false,750.88,4290913,99.96,6669,1675.07
dfs,false,177.71,923456,21.51,33815,903.51
wallFollower,false,669.19,4565590,106.36,1244325,1610.64
