Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,968.83,3238065,99.59,35011,1486.94
astar,true,885.39,3242386,99.73,35011,1375.91
bfs,true,667.97,3238068,99.59,35011,1296.79
dfs,true,268.79,1684270,51.80,35011,1137.79
wallFollower,true,361.33,3168730,97.46,35011,1267.48
dijkstra,false,1504.87,3558742,99.96,6073,1716.08
astar,false,904.59,3623378,101.78,6075,1630.75
bfs,false,612.89,3558741,99.96,6073,1101.16
dfs,false,154.99,828531,23.27,30374,725.10
wallFollower,false,571.05,3818620,107.26,1038766,1438.04
