Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,859.30,2871226,99.70,33871,1274.41
astar,true,799.86,2872542,99.74,33871,1202.34
bfs,true,599.45,2871227,99.70,33871,1046.62
dfs,true,198.57,1278492,44.39,33871,1008.09
wallFollower,true,368.39,3236274,112.37,33871,1092.00
dijkstra,false,1323.13,3152430,99.96,5720,1004.74
astar,false,799.94,3209918,101.79,5720,986.25
bfs,false,533.71,3152430,99.96,5720,1261.71
dfs,false,151.95,825270,26.17,29057,746.25
wallFollower,false,494.90,3365091,106.71,910393,1218.13
