Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,17.36,75496,94.37,3692,25.80
astar,true,19.35,77514,96.89,3692,27.86
bfs,true,15.94,75497,94.37,3692,31.41
dfs,true,7.75,41723,52.15,3692,23.14
wallFollower,true,10.01,79651,99.57,3692,40.94
dijkstra,false,22.79,87464,99.92,961,17.49
astar,false,20.35,89133,101.83,962,15.86
bfs,false,14.55,87465,99.92,961,31.99
dfs,false,6.23,29078,33.21,3679,10.02
wallFollower,false,14.17,100584,114.91,23370,29.67
