Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1860.85,5829660,99.45,48337,2004.82
astar,true,1711.15,5836613,99.57,48337,2400.54
bfs,true,1249.14,5829661,99.45,48337,2369.50
dfs,true,469.96,2880463,49.14,48337,1347.45
wallFollower,true,678.59,6010650,102.54,48337,2230.31
dijkstra,false,3213.33,6416901,99.96,8110,2968.87
astar,false,1791.98,6534133,101.79,8112,2946.51
bfs,false,1170.20,6416902,99.96,8110,2567.89
dfs,false,634.47,3365980,52.44,40463,1966.96
wallFollower,false,1081.53,6804537,106.00,1869338,2913.37
