Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1091.60,3630712,99.61,39781,1973.78
astar,true,1015.69,3634864,99.72,39781,1813.76
bfs,true,763.21,3630711,99.61,39781,1503.15
dfs,true,273.52,1627142,44.64,39781,1137.32
wallFollower,true,462.11,4073953,111.77,39781,1479.15
dijkstra,false,1746.54,3989949,99.96,6416,2088.62
astar,false,1021.94,4062688,101.79,6417,1924.17
bfs,false,675.06,3989948,99.96,6416,1771.22
dfs,false,303.57,1621041,40.61,35734,1164.95
wallFollower,false,636.56,4224237,105.83,1163159,1625.42
