Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,50.20,204042,96.59,6767,57.39
astar,true,49.53,206334,97.67,6767,45.17
bfs,true,40.35,204038,96.59,6767,42.24
dfs,true,17.77,111168,52.62,6767,56.65
wallFollower,true,25.35,206241,97.63,6767,66.85
dijkstra,false,64.10,231132,99.94,1570,110.65
astar,false,54.33,235431,101.80,1570,103.33
bfs,false,38.12,231133,99.94,1570,102.92
dfs,false,13.68,67814,29.33,7087,56.62
wallFollower,false,36.75,259391,112.16,66717,99.86
