Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,559.32,1927713,98.94,25190,1037.05
astar,true,525.59,1933041,99.21,25190,954.81
bfs,true,400.09,1927717,98.94,25190,786.04
dfs,true,151.04,842657,43.25,25190,670.89
wallFollower,true,256.88,2234718,114.70,25190,851.95
dijkstra,false,853.70,2132562,99.96,4703,753.85
astar,false,573.89,2171264,101.78,4705,969.09
bfs,false,380.62,2132563,99.96,4703,871.53
dfs,false,149.84,760693,35.66,21976,551.85
wallFollower,false,357.76,2279255,106.84,610102,911.02
