Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,824.09,2742551,99.32,30717,761.00
astar,true,785.63,2748223,99.53,30717,672.37
bfs,true,573.82,2742552,99.32,30717,913.45
dfs,true,230.77,1427846,51.71,30717,893.54
wallFollower,true,307.20,2694180,97.57,30717,833.16
dijkstra,false,1231.30,3022652,99.96,5615,1207.46
astar,false,734.13,3077511,101.78,5616,1083.92
bfs,false,492.13,3022654,99.96,5615,849.90
dfs,false,75.70,325413,10.76,25846,380.66
wallFollower,false,444.71,3166632,104.73,870884,1237.06
