Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2.67,4999,100.00,1,4.55
astar,true,3.25,4999,100.00,1,0.00
bfs,true,2.92,4999,100.00,407,0.00
dfs,true,1.71,4999,100.00,411,2.37
wallFollower,true,2.39,9997,199.98,1,4.24
dijkstra,false,2.48,5444,99.96,1,0.00
astar,false,1.75,5551,101.93,1,1.26
bfs,false,1.97,5444,99.96,223,0.60
dfs,false,1.49,5961,109.46,585,0.47
wallFollower,false,1.57,10887,199.91,1,0.00
