Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5406.429,2436727,66.85,16536,3302.99
astar,true,8346.735,3573642,98.04,16536,2257.11
bfs,true,4249.581,3591078,98.52,16536,3107.22
dfs,true,2249.881,2164674,59.39,16536,2963.54
wallFollower,true,2836.109,2976254,81.65,16536,2949.18
dijkstra,false,5343.405,1679521,45.01,22180,3967.17
astar,false,14370.537,3658055,98.02,13858,3269.73
bfs,false,5563.493,3675531,98.49,13858,4351.89
dfs,false,2089.423,1636356,43.85,52680,2747.44
wallFollower,false,4469.125,3820585,102.38,261197,4487.37
