Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3671.338,1626795,46.33,16977,2946.54
astar,true,7897.929,3441785,98.02,16977,2431.26
bfs,true,4022.579,3456840,98.45,16977,2624.21
dfs,true,1825.580,1681838,47.90,16977,2508.82
wallFollower,true,3165.605,3675764,104.69,16977,3463.84
dijkstra,false,7155.656,2315397,64.41,23354,3790.78
astar,false,13613.225,3531990,98.26,12679,2742.34
bfs,false,5415.125,3547135,98.68,12679,4517.60
dfs,false,2709.446,2005109,55.78,32093,3149.56
wallFollower,false,3603.952,3455723,96.14,252503,3407.77
