Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3302.957,1411855,45.18,15061,2703.03
astar,true,6592.495,3040523,97.30,15061,2014.40
bfs,true,3568.836,3065728,98.10,15061,3262.01
dfs,true,1602.509,1524361,48.78,15061,2346.54
wallFollower,true,2747.479,3215964,102.91,15061,3022.91
dijkstra,false,4293.067,1490209,46.58,21128,3130.05
astar,false,11336.452,3143310,98.25,12547,2244.94
bfs,false,4252.325,3153941,98.58,12547,3725.86
dfs,false,2046.251,1579525,49.37,46918,2124.65
wallFollower,false,3237.609,2965326,92.69,230459,3096.69
