Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3546.224,1555244,47.84,15671,3154.42
astar,true,7043.680,3159111,97.17,15671,1885.75
bfs,true,3597.382,3181370,97.85,15671,3131.82
dfs,true,1619.113,1573624,48.40,15671,2282.66
wallFollower,true,2907.303,3370648,103.67,15671,1962.43
dijkstra,false,5864.595,1997804,60.02,21585,4055.96
astar,false,12225.563,3253163,97.74,12482,2356.69
bfs,false,4733.112,3269046,98.21,12482,4360.28
dfs,false,1940.767,1687520,50.70,43470,2605.04
wallFollower,false,3844.034,3379153,101.52,245011,3435.50
