Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2091.788,922016,32.01,14566,1755.13
astar,true,6030.689,2805307,97.41,14566,2124.43
bfs,true,3262.679,2825781,98.12,14566,2725.80
dfs,true,1574.709,1434524,49.81,14566,1698.86
wallFollower,true,2455.089,2902701,100.79,14566,2715.12
dijkstra,false,6417.762,2126006,72.10,17551,3645.91
astar,false,10498.572,2884815,97.84,11219,1798.65
bfs,false,4008.586,2900023,98.35,11219,3527.77
dfs,false,1899.918,1578325,53.53,28689,2034.72
wallFollower,false,3304.938,3208212,108.81,221017,3359.02
