Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2819.045,1328267,52.47,13588,2383.11
astar,true,5373.240,2462036,97.27,13588,1234.29
bfs,true,2830.918,2479721,97.96,13588,2675.39
dfs,true,1624.714,1463113,57.80,13588,1890.16
wallFollower,true,1949.024,2148208,84.87,13588,1976.33
dijkstra,false,4980.949,1747168,67.42,17625,3196.86
astar,false,9149.730,2530175,97.64,11039,1897.59
bfs,false,3501.922,2543553,98.16,11039,2967.89
dfs,false,1779.693,1382629,53.36,24746,2154.28
wallFollower,false,2690.620,2589397,99.92,191845,2707.71
