Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2978.562,1390826,52.58,13968,2326.84
astar,true,5770.777,2579324,97.52,13968,2016.84
bfs,true,3049.566,2594886,98.11,13968,2785.81
dfs,true,1858.848,1677379,63.42,13968,2082.09
wallFollower,true,1656.229,1948747,73.68,13968,2114.40
dijkstra,false,5276.650,1816318,67.07,20131,3004.38
astar,false,9878.207,2663707,98.37,11571,2252.53
bfs,false,3781.502,2674852,98.78,11571,3228.79
dfs,false,1269.178,1058532,39.09,33953,1581.81
wallFollower,false,2871.280,2948931,108.90,203151,2928.82
