Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1940.849,914549,53.44,10739,1771.37
astar,true,3487.824,1647086,96.25,10739,1267.82
bfs,true,1912.680,1667054,97.42,10739,1386.90
dfs,true,1174.131,1107773,64.73,10739,1544.65
wallFollower,true,1054.333,1214871,70.99,10739,1241.19
dijkstra,false,2779.679,938504,53.57,14651,1893.28
astar,false,5998.727,1710783,97.65,8689,1419.15
bfs,false,2582.339,1723734,98.39,8689,2456.07
dfs,false,1132.648,889307,50.76,22342,1525.26
wallFollower,false,1938.101,1836644,104.84,135171,1926.50
