Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1578.660,764401,63.63,9201,749.24
astar,true,2525.881,1180977,98.31,9201,923.69
bfs,true,1300.763,1186412,98.76,9201,1307.86
dfs,true,851.426,783724,65.24,9201,973.25
wallFollower,true,714.963,844182,70.28,9201,896.40
dijkstra,false,1922.514,702505,57.12,14078,1470.32
astar,false,3994.100,1200683,97.63,7234,1095.40
bfs,false,1593.181,1209392,98.34,7234,1481.18
dfs,false,554.613,474824,38.61,18977,771.46
wallFollower,false,1393.412,1357562,110.39,93305,1220.37
