Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4588.120,2075652,47.70,18652,4094.90
astar,true,9761.361,4254124,97.77,18652,2381.02
bfs,true,5106.575,4276875,98.29,18652,4644.81
dfs,true,2609.805,2316203,53.23,18652,3339.93
wallFollower,true,3606.259,4084080,93.86,18652,3366.69
dijkstra,false,9376.259,2925638,65.68,26583,5749.40
astar,false,17946.885,4359513,97.86,14641,3499.09
bfs,false,7025.331,4376371,98.24,14641,5727.30
dfs,false,3195.551,2454802,55.11,50691,3774.65
wallFollower,false,4057.093,3777416,84.80,327817,4549.06
