Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1555.394,722047,53.04,9282,1423.92
astar,true,2752.064,1324473,97.30,9282,1213.20
bfs,true,1478.177,1334809,98.06,9282,1512.62
dfs,true,676.730,609229,44.76,9282,1062.05
wallFollower,true,1290.953,1513070,111.15,9282,1453.05
dijkstra,false,1979.078,709377,50.90,13132,1479.30
astar,false,4485.111,1367722,98.14,7598,1086.74
bfs,false,1853.427,1375561,98.70,7598,1738.27
dfs,false,1036.896,848649,60.89,18139,1317.93
wallFollower,false,1231.062,1265846,90.83,105232,1270.42
