Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6532.087,2873245,63.85,18697,3258.02
astar,true,10433.611,4387160,97.49,18697,2168.74
bfs,true,5167.207,4411953,98.04,18697,4381.96
dfs,true,2425.685,2129646,47.33,18697,2905.98
wallFollower,true,4104.473,4758880,105.75,18697,4267.02
dijkstra,false,11010.577,3831523,83.17,27721,6052.01
astar,false,17491.491,4536601,98.47,15253,4298.54
bfs,false,6242.022,4550176,98.77,15253,5365.12
dfs,false,1647.130,1471542,31.94,45758,2523.06
wallFollower,false,5106.783,5024812,109.07,343458,4570.04
