Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4586.482,1952565,55.61,16646,2082.63
astar,true,9563.427,3435522,97.84,16646,1374.86
bfs,true,4302.533,3456684,98.45,16646,3005.17
dfs,true,2650.466,2067005,58.87,16646,2049.15
wallFollower,true,2850.296,2904891,82.73,16646,1883.72
dijkstra,false,3923.290,1595473,44.38,22885,1820.29
astar,false,11333.369,3511415,97.68,12766,2626.08
bfs,false,4535.495,3531074,98.23,12766,3148.68
dfs,false,2210.335,1691985,47.07,32522,1620.66
wallFollower,false,4677.194,4361492,121.33,278169,2756.81
