Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2560.382,1086224,36.19,14738,1606.04
astar,true,7906.548,2934419,97.77,14738,1532.83
bfs,true,3692.072,2952072,98.36,14738,1826.79
dfs,true,1378.026,1095519,36.50,14738,1434.97
wallFollower,true,3956.863,3823678,127.40,14738,2593.79
dijkstra,false,4177.128,1686182,54.88,21608,1963.23
astar,false,9445.845,3021763,98.35,12508,1204.73
bfs,false,3749.927,3033573,98.73,12508,2360.89
dfs,false,1541.920,1159904,37.75,36020,1171.57
wallFollower,false,3509.629,3379424,109.99,228653,1865.46
