Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1498.222,655070,58.23,8608,783.60
astar,true,2899.071,1082249,96.20,8608,619.02
bfs,true,1351.026,1097132,97.52,8608,730.98
dfs,true,827.926,639674,56.86,8608,620.56
wallFollower,true,1023.039,978680,86.99,8608,567.98
dijkstra,false,1592.224,625282,54.29,11316,903.44
astar,false,3445.745,1123873,97.58,6818,572.13
bfs,false,1504.314,1131264,98.22,6818,622.55
dfs,false,499.278,361886,31.42,16777,491.63
wallFollower,false,1214.560,1103457,95.81,88522,748.16
