Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1736.600,738606,51.11,9393,1057.37
astar,true,3682.112,1394724,96.52,9393,783.24
bfs,true,1752.740,1411393,97.67,9393,1033.66
dfs,true,757.457,595498,41.21,9393,663.99
wallFollower,true,1744.086,1708339,118.22,9393,895.92
dijkstra,false,2598.649,1055298,71.34,15166,1013.48
astar,false,4306.020,1428732,96.58,7438,885.49
bfs,false,1822.762,1446851,97.81,7438,1325.87
dfs,false,816.476,650352,43.96,20594,815.06
wallFollower,false,1654.311,1520756,102.80,111577,1139.50
