Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1879.470,816863,47.73,10959,1388.95
astar,true,4307.015,1666886,97.41,10959,865.67
bfs,true,2109.991,1680887,98.23,10959,1566.58
dfs,true,941.498,724147,42.32,10959,731.54
wallFollower,true,1986.794,1982832,115.87,10959,972.73
dijkstra,false,1891.675,750319,42.83,15079,1156.13
astar,false,5152.296,1701795,97.14,8721,975.85
bfs,false,2210.729,1714352,97.86,8721,1699.07
dfs,false,1094.525,846507,48.32,20740,799.19
wallFollower,false,1991.739,1857063,106.00,128142,986.78
