Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1198.017,518522,49.32,8122,709.48
astar,true,2632.526,1016721,96.72,8122,830.72
bfs,true,1251.098,1029275,97.91,8122,681.04
dfs,true,589.350,433831,41.27,8122,403.49
wallFollower,true,1269.501,1242224,118.17,8122,801.71
dijkstra,false,1209.041,491751,45.70,11982,723.34
astar,false,3213.847,1053106,97.86,6614,530.56
bfs,false,1384.481,1059824,98.48,6614,771.53
dfs,false,542.813,402010,37.36,20504,548.98
wallFollower,false,1069.823,992998,92.27,81835,710.93
