Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1805.548,779269,57.25,9337,1299.28
astar,true,3556.108,1327430,97.52,9337,542.66
bfs,true,1763.980,1337008,98.22,9337,1036.46
dfs,true,654.910,518566,38.09,9337,727.26
wallFollower,true,1715.260,1694246,124.46,9337,1011.14
dijkstra,false,1231.641,516650,37.08,13343,906.34
astar,false,4083.913,1362083,97.75,7830,808.01
bfs,false,1801.728,1370437,98.35,7830,1054.33
dfs,false,693.245,538571,38.65,21386,594.58
wallFollower,false,1400.017,1276633,91.61,104392,710.96
