Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2679.382,1138862,49.27,12952,1505.85
astar,true,6147.934,2261512,97.85,12952,1405.93
bfs,true,2832.595,2277118,98.52,12952,1553.61
dfs,true,1463.127,1120536,48.48,12952,1145.79
wallFollower,true,2405.999,2393382,103.55,12952,1586.15
dijkstra,false,4040.771,1566888,66.22,17726,1537.68
astar,false,7267.738,2318606,97.99,10712,1455.02
bfs,false,3047.091,2336726,98.75,10712,1744.72
dfs,false,1647.618,1309062,55.32,25684,1411.97
wallFollower,false,2913.996,2707723,114.43,180216,1613.49
