Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4366.636,1886162,51.75,17546,2737.29
astar,true,10101.838,3582210,98.28,17546,2270.93
bfs,true,4354.221,3593985,98.60,17546,2648.64
dfs,true,2061.665,1586424,43.52,17546,1451.78
wallFollower,true,4108.463,4134597,113.43,17546,1979.14
dijkstra,false,4712.711,1908275,51.14,22960,2121.34
astar,false,11845.747,3674552,98.47,13684,1826.71
bfs,false,4699.288,3685646,98.77,13684,2275.06
dfs,false,2295.198,1784965,47.83,37247,2029.85
wallFollower,false,5191.498,4766540,127.73,282261,1693.14
