Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2477.268,1050555,50.00,12234,1413.32
astar,true,5649.764,2048411,97.49,12234,1082.03
bfs,true,2409.897,2061620,98.11,12234,1803.06
dfs,true,1011.448,965098,45.93,12234,1125.78
wallFollower,true,1996.679,2281865,108.60,12234,1160.24
dijkstra,false,3036.035,1209297,56.22,17344,1746.26
astar,false,6464.402,2108431,98.02,9839,877.42
bfs,false,2564.986,2119457,98.53,9839,1527.63
dfs,false,807.047,664539,30.89,23544,1759218605245.26
wallFollower,false,2197.645,2322610,107.97,162622,1322.22
