Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1832.703,796033,51.99,10391,1052.99
astar,true,3885.274,1483916,96.91,10391,1022.73
bfs,true,1751.542,1499387,97.92,10391,1390.92
dfs,true,910.559,812209,53.04,10391,825.02
wallFollower,true,1331.755,1448141,94.57,10391,1049.49
dijkstra,false,1525.405,606156,38.67,13963,840.77
astar,false,4402.864,1542494,98.40,8465,1023.25
bfs,false,1904.946,1550966,98.94,8465,1356.46
dfs,false,867.931,745594,47.56,18716,740.27
wallFollower,false,1598.703,1682350,107.31,118165,922.80
