Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3926.222,1564503,50.06,15407,1993.50
astar,true,8106.155,3052362,97.68,15407,1883.58
bfs,true,3707.213,3071296,98.28,15407,2449.95
dfs,true,1734.262,1464452,46.86,15407,1403.28
wallFollower,true,2969.484,3335226,106.73,15407,1631.65
dijkstra,false,6182.473,2458972,76.86,19830,2865.88
astar,false,9315.116,3150041,98.46,12692,1590.20
bfs,false,3739.345,3160718,98.80,12692,2968.55
dfs,false,2218.114,1989256,62.18,37399,1931.98
wallFollower,false,2902.999,2997803,93.70,231703,2245.20
