Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4395.955,1842550,52.48,16886,2097.79
astar,true,9066.442,3439661,97.96,16886,1886.97
bfs,true,4124.830,3460101,98.54,16886,2555.65
dfs,true,1868.095,1685200,47.99,16886,1906.97
wallFollower,true,3284.941,3668872,104.49,16886,2425.33
dijkstra,false,6875.667,2799123,77.87,24541,2316.75
astar,false,10757.996,3531745,98.25,13020,2420.13
bfs,false,4186.305,3545241,98.63,13020,3067.66
dfs,false,2272.446,1971109,54.83,37209,2100.16
wallFollower,false,3439.440,3730272,103.77,275604,1614.66
