Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1839.397,835728,48.84,10813,1182.47
astar,true,4346.867,1662064,97.13,10813,924.06
bfs,true,2012.751,1678787,98.10,10813,1052.07
dfs,true,1152.996,1005816,58.78,10813,814.35
wallFollower,true,1323.100,1421642,83.08,10813,1234.69
dijkstra,false,2223.237,912010,52.06,15825,1096.94
astar,false,5179.981,1713268,97.79,8499,802.77
bfs,false,2117.587,1724990,98.46,8499,1195.63
dfs,false,902.971,779888,44.51,24542,861.58
wallFollower,false,1702.677,1764416,100.71,134802,816.95
