Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,996.531,445610,48.90,7899,398.40
astar,true,2362.479,885607,97.19,7899,621.23
bfs,true,1060.302,895651,98.29,7899,653.72
dfs,true,496.358,427227,46.88,7899,558.66
wallFollower,true,911.852,974968,106.99,7899,688.98
dijkstra,false,1346.389,546335,58.56,10674,667.03
astar,false,2889.316,916912,98.29,6205,827.91
bfs,false,1184.016,921262,98.75,6205,841.60
dfs,false,686.602,563793,60.43,15504,553.71
wallFollower,false,1035.324,1056808,113.28,70794,546.66
