Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3463.665,1525015,55.23,13992,1836.04
astar,true,7165.046,2699795,97.77,13992,1011.44
bfs,true,3196.670,2716112,98.37,13992,1481.06
dfs,true,1642.559,1453594,52.64,13992,1795.05
wallFollower,true,2379.757,2628780,95.20,13992,1570.70
dijkstra,false,4345.791,1744195,61.70,19744,1844.01
astar,false,8163.308,2757156,97.54,11081,1853.87
bfs,false,3414.416,2775766,98.19,11081,1899.42
dfs,false,1289.866,1058429,37.44,23943,1216.76
wallFollower,false,2819.732,2928456,103.60,218547,2169.00
