Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1764.333,743674,54.63,10024,870.35
astar,true,3591.653,1335948,98.14,10024,782.30
bfs,true,1642.952,1343505,98.70,10024,895.44
dfs,true,804.004,699133,51.36,10024,898.64
wallFollower,true,1196.912,1334142,98.01,10024,699.72
dijkstra,false,2146.560,852400,61.17,13580,1158.22
astar,false,4083.954,1366640,98.07,7669,657.17
bfs,false,1765.459,1376445,98.77,7669,1374.60
dfs,false,756.558,667031,47.87,19917,647.91
wallFollower,false,1281.340,1336500,95.90,109232,962.75
