Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1937.841,846077,44.50,11933,1331.27
astar,true,5120.517,1864142,98.05,11933,1332.14
bfs,true,2145.365,1875112,98.63,11933,1380.43
dfs,true,938.433,835034,43.92,11933,881.29
wallFollower,true,1916.313,2144321,112.78,11933,1154.91
dijkstra,false,3312.164,1322834,67.96,17751,1504.28
astar,false,5789.256,1914795,98.38,9504,1138.13
bfs,false,2290.515,1921580,98.72,9504,1400.68
dfs,false,822.831,706699,36.31,27212,1759218605268.84
wallFollower,false,1772.203,1847587,94.92,146364,1538.56
