Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3679.123,1637142,41.76,17162,2795.02
astar,true,10194.720,3813066,97.27,17162,1957.31
bfs,true,4654.887,3847789,98.16,17162,2414.25
dfs,true,2281.960,1950029,49.75,17162,1961.84
wallFollower,true,3593.410,3956537,100.93,17162,2808.01
dijkstra,false,5526.863,2241085,55.84,31771,2309.62
astar,false,12216.331,3938711,98.14,13994,2288.69
bfs,false,4800.871,3956112,98.58,13994,3105.43
dfs,false,1925.445,1690325,42.12,47883,1874.96
wallFollower,false,3830.784,4092619,101.98,300373,3129.05
