Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3749.539,1567802,43.01,16973,2395.99
astar,true,9579.015,3566285,97.84,16973,1499.09
bfs,true,4277.005,3580592,98.23,16973,2439.45
dfs,true,1869.502,1652706,45.34,16973,1705.40
wallFollower,true,3575.213,4000657,109.76,16973,2690.66
dijkstra,false,5291.136,1994343,53.44,22694,2491.49
astar,false,11438.946,3677161,98.54,13349,2359.03
bfs,false,4383.350,3688853,98.85,13349,2623.48
dfs,false,1782.038,1548966,41.51,30925,1518.29
wallFollower,false,3631.685,3767219,100.95,282761,2438.08
