Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1620.980,741959,45.80,10497,1072.89
astar,true,4200.322,1562909,96.48,10497,1006.05
bfs,true,1892.822,1579060,97.47,10497,943.91
dfs,true,714.337,607313,37.49,10497,599.53
wallFollower,true,1853.300,2035847,125.67,10497,1165.66
dijkstra,false,1855.590,774033,46.67,15000,1267.90
astar,false,4726.573,1615730,97.42,8282,1123.54
bfs,false,2056.738,1628694,98.20,8282,1155.84
dfs,false,1138.176,955233,57.60,23619,1013.94
wallFollower,false,1649.886,1724205,103.96,125008,1077.15
