Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1623.998,715919,59.60,9143,756.06
astar,true,2999.680,1163620,96.87,9143,916.96
bfs,true,1429.745,1173248,97.67,9143,859.70
dfs,true,757.564,613954,51.11,9143,618.71
wallFollower,true,1084.523,1183115,98.49,9143,845.08
dijkstra,false,1941.033,782057,63.60,13525,918.18
astar,false,3709.106,1201453,97.70,7493,604.66
bfs,false,1560.489,1211500,98.52,7493,1058.32
dfs,false,835.274,699854,56.91,24398,750.78
wallFollower,false,1298.151,1216796,98.95,94711,841.98
