Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2950.220,1343466,50.79,14184,1957.35
astar,true,6946.736,2578602,97.49,14184,1369.23
bfs,true,3228.702,2595813,98.14,14184,1684.71
dfs,true,1977.836,1786569,67.55,14184,1463.51
wallFollower,true,1635.019,1730288,65.42,14184,1132.42
dijkstra,false,5139.744,1801578,66.53,23649,2063.87
astar,false,8436.602,2662539,98.32,11806,1395.09
bfs,false,3395.344,2672637,98.70,11806,2271.40
dfs,false,1928.431,1618165,59.76,35699,1527.66
wallFollower,false,2792.825,2906750,107.34,203301,1986.94
