Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,196.41,489873,97.97,5620,88.68
astar,true,198.62,492448,98.49,5620,90.25
bfs,true,167.49,489874,97.97,5620,114.98
dfs,true,64.25,230864,46.17,5620,73.56
wallFollower,true,102.65,543747,108.75,5620,152.17
dijkstra,false,190.53,503215,98.31,4673,178.63
astar,false,193.79,507904,99.22,4673,168.60
bfs,false,164.99,503215,98.31,4673,157.40
dfs,false,75.48,219778,42.93,12771,106.23
wallFollower,false,126.96,569976,111.35,38873,172.58
